#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome 1	NC_003070.9	739715	743819	+	838362	MCCA	AT1G03090	NP_849583.1	734	methylcrotonyl-CoA carboxylase alpha chain
chromosome 1	NC_003070.9	744026	746407	-	839573		AT1G03100	NP_171809.1	793	Pentatricopeptide repeat (PPR) superfamily protein
chromosome 1	NC_003070.9	747219	747955	+	2745739		AT1G03103	NP_973749.1	171	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
chromosome 1	NC_003070.9	748442	748639	-	2745740		AT1G03106	NP_973750.1	65	hypothetical protein AT1G03106
chromosome 1	NC_003070.9	749359	751796	+	839572	TRM82	AT1G03110	NP_563675.1	427	Transducin/WD40 repeat-like superfamily protein
chromosome 1	NC_003070.9	752271	753140	+	839571	RAB28	AT1G03120	NP_171811.1	182	responsive to abscisic acid 28
chromosome 1	NC_003070.9	753528	754142	-	838400	PSAD-2	AT1G03130	NP_171812.1	204	photosystem I subunit D-2
chromosome 1	NC_003070.9	754471	756223	-	839567		AT1G03140	NP_563676.1	420	splicing factor Prp18 family protein
chromosome 1	NC_003070.9	756461	758441	+	839562		AT1G03150	NP_563677.1	174	Acyl-CoA N-acyltransferases (NAT) superfamily protein
chromosome 1	NC_003070.9	761321	766053	+	839566	FZL	AT1G03160	NP_171815.3	912	FZO-like protein
chromosome 1	NC_003070.9	766363	767324	+	28716025		AT1G03165	NP_001322637.1	66	hypothetical protein AT1G03165
chromosome 1	NC_003070.9	769805	770527	+	839563	FAF2	AT1G03170	NP_563678.1	240	FANTASTIC four-like protein (DUF3049)
chromosome 1	NC_003070.9	773543	775179	+	839560		AT1G03180	NP_001322982.1	265	non-structural protein
chromosome 1	NC_003070.9	775822	779863	+	839557	UVH6	AT1G03190	NP_171818.1	758	RAD3-like DNA-binding helicase protein
chromosome 1	NC_003070.9	780755	781124	+	839553		AT1G03200	NP_001318912.1	41	hypothetical protein AT1G03200
chromosome 1	NC_003070.9	782948	784240	+	838493		AT1G03210	NP_001321638.1	314	Phenazine biosynthesis PhzC/PhzF protein
chromosome 1	NC_003070.9	787143	788444	+	838517		AT1G03220	NP_171821.1	433	Eukaryotic aspartyl protease family protein
chromosome 1	NC_003070.9	790110	791414	+	838532		AT1G03230	NP_563679.1	434	Eukaryotic aspartyl protease family protein
chromosome 1	NC_003070.9	792418	792838	-	838546		AT1G03240	NP_171823.1	42	hypothetical protein AT1G03240
chromosome 1	NC_003070.9	793576	795159	-	838557		AT1G03250	NP_001184897.1	251	R3H domain protein
chromosome 1	NC_003070.9	795678	798102	-	839546		AT1G03260	NP_171825.3	274	SNARE associated Golgi protein family
chromosome 1	NC_003070.9	799191	802436	+	838595		AT1G03270	NP_171826.2	499	CBS domain protein with a domain protein (DUF21)
chromosome 1	NC_003070.9	803635	806758	+	838581		AT1G03280	NP_001320448.1	479	Transcription factor TFIIE	 alpha subunit
chromosome 1	NC_003070.9	807970	810680	+	838603		AT1G03290	NP_001322180.1	571	ELKS/Rab6-interacting/CAST family protein
chromosome 1	NC_003070.9	811033	813086	-	838627	ATDUF1	AT1G03300	NP_171829.1	670	agenet domain protein (DOMAIN OF UNKNOWN FUNCTION 724 1)
chromosome 1	NC_003070.9	813975	816623	+	839531	DBE1	AT1G03310	NP_171830.1	882	debranching enzyme 1
chromosome 1	NC_003070.9	817027	817767	+	839528		AT1G03320	NP_171831.1	220	hypothetical protein AT1G03320
chromosome 1	NC_003070.9	817053	817178	-	28716026		AT1G03325	NP_001320826.1	41	hypothetical protein AT1G03325	 partial
chromosome 1	NC_003070.9	818161	819297	-	839526	LSM2	AT1G03330	NP_563682.1	93	Small nuclear ribonucleoprotein family protein
chromosome 1	NC_003070.9	819712	821227	+	839525		AT1G03340	NP_171833.1	385	hypothetical protein AT1G03340
chromosome 1	NC_003070.9	822834	824246	-	838679		AT1G03350	NP_563683.1	470	BSD domain-containing protein
chromosome 1	NC_003070.9	824653	826179	+	839521	RRP4	AT1G03360	NP_171835.1	322	ribosomal RNA processing 4
chromosome 1	NC_003070.9	827182	830191	+	10723112		AT1G03365	NP_001321053.1	823	RING/U-box superfamily protein
chromosome 1	NC_003070.9	830968	834996	+	839519		AT1G03370	NP_171836.3	1020	C2 calcium/lipid-binding and GRAM domain containing protein
chromosome 1	NC_003070.9	836155	840362	+	838702	ATG18G	AT1G03380	NP_171837.7	959	autophagy 18 G-like protein
chromosome 1	NC_003070.9	841033	842418	-	838725		AT1G03390	NP_171838.1	461	HXXXD-type acyl-transferase family protein
chromosome 1	NC_003070.9	841738	842158	+	28716027		AT1G03395	NP_001321835.1	55	hypothetical protein AT1G03395
chromosome 1	NC_003070.9	842895	844158	-	838751		AT1G03400	NP_001321437.1	379	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
chromosome 1	NC_003070.9	844782	846574	-	838763	2A6	AT1G03410	NP_171840.2	398	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
chromosome 1	NC_003070.9	848159	849235	+	839506	AHP5	AT1G03430	NP_563684.1	157	histidine-containing phosphotransfer factor 5
chromosome 1	NC_003070.9	852681	853874	+	839504		AT1G03440	NP_563685.2	397	Leucine-rich repeat (LRR) family protein
chromosome 1	NC_003070.9	854653	859599	-	838804	BSU1	AT1G03445	NP_171844.6	793	Serine/threonine protein phosphatase family protein
chromosome 1	NC_003070.9	861109	864019	-	839497		AT1G03457	NP_973752.1	438	RNA-binding (RRM/RBD/RNP motifs) family protein
chromosome 1	NC_003070.9	866217	867493	-	839494	NET3A	AT1G03470	NP_001318913.1	269	Kinase interacting (KIP1-like) family protein
chromosome 1	NC_003070.9	869302	871175	-	839489	LIN2	AT1G03475	NP_171847.4	386	Coproporphyrinogen III oxidase
chromosome 1	NC_003070.9	871874	872906	+	839487	NAC006	AT1G03490	NP_171848.3	281	NAC domain containing protein 6
chromosome 1	NC_003070.9	873436	874476	+	3766646		AT1G03495	NP_171849.3	346	HXXXD-type acyl-transferase family protein
chromosome 1	NC_003070.9	876258	877547	-	839478		AT1G03510	NP_171850.1	429	Tetratricopeptide repeat (TPR)-like superfamily protein
chromosome 1	NC_003070.9	877948	879553	-	839471		AT1G03520	NP_171851.1	447	Core-2/I-branching beta-1	6-N-acetylglucosaminyltransferase family protein
chromosome 1	NC_003070.9	880638	883338	-	839468	NAF1	AT1G03530	NP_171852.2	801	nuclear assembly factor 1
chromosome 1	NC_003070.9	883782	885611	+	839466		AT1G03540	NP_171853.1	609	Pentatricopeptide repeat (PPR-like) superfamily protein
chromosome 1	NC_003070.9	885851	887778	-	839464	SCAMP4	AT1G03550	NP_563686.1	283	Secretory carrier membrane protein (SCAMP) family protein
chromosome 1	NC_003070.9	890428	892410	-	839458		AT1G03560	NP_171855.1	660	Pentatricopeptide repeat (PPR-like) superfamily protein
chromosome 1	NC_003070.9	894480	896257	-	839447		AT1G03590	NP_171856.4	462	Protein phosphatase 2C family protein
chromosome 1	NC_003070.9	898916	899440	+	839449	PSB27	AT1G03600	NP_563687.1	174	photosystem II family protein
chromosome 1	NC_003070.9	901304	902672	+	838961		AT1G03610	NP_563688.1	308	plant/protein (DUF789)
chromosome 1	NC_003070.9	904319	906367	-	839448		AT1G03620	NP_001321012.1	297	ELMO/CED-12 family protein
chromosome 1	NC_003070.9	907699	909245	+	839009	POR C	AT1G03630	NP_171860.1	401	protochlorophyllide oxidoreductase C
chromosome 1	NC_003070.9	910249	911103	-	839021		AT1G03650	NP_171861.1	158	Acyl-CoA N-acyltransferases (NAT) superfamily protein
chromosome 1	NC_003070.9	911436	911759	-	28716028		AT1G03660	NP_001318914.1	107	Ankyrin-repeat containing protein
chromosome 1	NC_003070.9	914222	916222	-	839438		AT1G03670	NP_171863.1	616	ankyrin repeat family protein
chromosome 1	NC_003070.9	916990	917865	-	839436	THM1	AT1G03680	NP_849585.1	179	thioredoxin M-type 1
chromosome 1	NC_003070.9	918308	920306	+	839052		AT1G03687	NP_171865.4	381	DTW domain-containing protein
chromosome 1	NC_003070.9	921038	921844	+	839428		AT1G03700	NP_563689.1	164	Uncharacterized protein family (UPF0497)
chromosome 1	NC_003070.9	923492	924287	+	839427		AT1G03710	NP_001117223.1	202	Cystatin/monellin superfamily protein
chromosome 1	NC_003070.9	924996	926373	-	839426		AT1G03720	NP_171868.1	274	Cysteine proteinases superfamily protein
chromosome 1	NC_003070.9	931017	931520	-	839106		AT1G03730	NP_563690.1	167	pyrroline-5-carboxylate reductase
chromosome 1	NC_003070.9	934055	936792	+	839423		AT1G03740	NP_171870.4	740	Protein kinase superfamily protein
chromosome 1	NC_003070.9	937920	941068	+	839417	SWI2	AT1G03750	NP_171871.2	862	switch 2
chromosome 1	NC_003070.9	941211	943320	-	839119		AT1G03760	NP_171872.2	391	Prefoldin chaperone subunit family protein
chromosome 1	NC_003070.9	944772	947431	+	839413	RING1B	AT1G03770	NP_001184901.1	468	RING 1B
chromosome 1	NC_003070.9	947555	951696	-	839140	TPX2	AT1G03780	NP_001184902.1	790	targeting protein for XKLP2
chromosome 1	NC_003070.9	954589	955770	+	839408	SOM	AT1G03790	NP_171875.1	393	Zinc finger C-x8-C-x5-C-x3-H type family protein
chromosome 1	NC_003070.9	957261	957998	-	839173	ERF10	AT1G03800	NP_171876.1	245	ERF domain protein 10
chromosome 1	NC_003070.9	958759	959609	+	839403		AT1G03810	NP_171877.1	143	Nucleic acid-binding	 OB-fold-like protein
chromosome 1	NC_003070.9	960008	960676	-	839400		AT1G03820	NP_171878.1	222	E6-like protein
chromosome 1	NC_003070.9	962128	966622	-	839398		AT1G03830	NP_001184903.1	1013	guanylate-binding family protein
chromosome 1	NC_003070.9	967596	970058	-	839396	MGP	AT1G03840	NP_171880.1	506	C2H2 and C2HC zinc fingers superfamily protein
chromosome 1	NC_003070.9	976428	977685	-	839392	GRXS13	AT1G03850	NP_849586.1	159	Glutaredoxin family protein
chromosome 1	NC_003070.9	979611	981157	-	839228	PHB2	AT1G03860	NP_171882.1	286	prohibitin 2
chromosome 1	NC_003070.9	982625	983368	-	839384	FLA9	AT1G03870	NP_563692.1	247	FASCICLIN-like arabinoogalactan 9
chromosome 1	NC_003070.9	985786	987916	+	839383	CRU2	AT1G03880	NP_171884.1	455	cruciferin 2
chromosome 1	NC_003070.9	989250	990908	+	839379		AT1G03890	NP_171885.1	451	RmlC-like cupins superfamily protein
chromosome 1	NC_003070.9	991252	992852	+	839378	ABCI18	AT1G03900	NP_563693.1	272	non-intrinsic ABC protein 4
chromosome 1	NC_003070.9	993478	995594	+	839376	ABCI19	AT1G03905	NP_563694.1	290	P-loop containing nucleoside triphosphate hydrolases superfamily protein
chromosome 1	NC_003070.9	996432	1000231	+	839371		AT1G03910	NP_001184904.1	716	cactus-binding carboxy-terminal	 cactin
chromosome 1	NC_003070.9	1001473	1004240	+	839369		AT1G03920	NP_001323295.1	569	Protein kinase family protein
chromosome 1	NC_003070.9	1005439	1008118	+	839368	ADK1	AT1G03930	NP_563695.2	471	dual specificity kinase 1
chromosome 1	NC_003070.9	1009542	1010951	-	839366		AT1G03940	NP_171890.1	469	HXXXD-type acyl-transferase family protein
chromosome 1	NC_003070.9	1011388	1013212	-	839362	VPS2.3	AT1G03950	NP_563696.1	210	vacuolar protein sorting-associated protein 2.3
chromosome 1	NC_003070.9	1014085	1017472	+	839361		AT1G03960	NP_171892.2	529	Calcium-binding EF hand family protein
chromosome 1	NC_003070.9	1018237	1019049	+	839356	GBF4	AT1G03970	NP_171893.1	270	G-box binding factor 4
chromosome 1	NC_003070.9	1019311	1021871	-	839354	PCS2	AT1G03980	NP_001322971.1	474	phytochelatin synthase 2
chromosome 1	NC_003070.9	1022424	1023136	-	3766656		AT1G03982	NP_001030953.1	177	PAK-box/P21-Rho-binding family protein
chromosome 1	NC_003070.9	1024847	1027616	+	839342		AT1G03990	NP_171895.2	758	Long-chain fatty alcohol dehydrogenase family protein
chromosome 1	NC_003070.9	1028415	1028873	-	839339		AT1G04000	NP_563697.1	152	hypothetical protein AT1G04000
chromosome 1	NC_003070.9	1031703	1036128	-	839335	PSAT1	AT1G04010	NP_171897.2	633	phospholipid sterol acyl transferase 1
chromosome 1	NC_003070.9	1036610	1040045	+	839329	BARD1	AT1G04020	NP_973758.2	713	breast cancer associated RING 1
chromosome 1	NC_003070.9	1040597	1042313	+	839326		AT1G04030	NP_001320872.1	434	eisosome protein
chromosome 1	NC_003070.9	1042564	1043819	-	839325		AT1G04040	NP_563698.1	271	HAD superfamily	 subfamily IIIB acid phosphatase
chromosome 1	NC_003070.9	1045967	1049196	-	839320	SUVR1	AT1G04050	NP_001320725.1	734	histone-lysine N-methyltransferase SUVR2-like protein
chromosome 1	NC_003070.9	1050832	1051116	-	839317	TOM22-I	AT1G04070	NP_563699.1	94	translocase of outer membrane 22-I
chromosome 1	NC_003070.9	1051803	1056550	+	839314	PRP39	AT1G04080	NP_001184905.1	823	Tetratricopeptide repeat (TPR)-like superfamily protein
chromosome 1	NC_003070.9	1057225	1059247	+	839298		AT1G04090	NP_171905.1	572	vacuolar sorting-associated protein (DUF946)
chromosome 1	NC_003070.9	1059730	1060348	-	28716053		AT1G04105	NP_001321941.1	133	hypothetical protein AT1G04105	 partial
chromosome 1	NC_003070.9	1059809	1061026	+	839290	IAA10	AT1G04100	NP_171906.1	261	indoleacetic acid-induced protein 10
chromosome 1	NC_003070.9	1061457	1063784	-	839287	SDD1	AT1G04110	NP_563701.1	775	Subtilase family protein
chromosome 1	NC_003070.9	1064848	1070396	-	839277	ABCC5	AT1G04120	NP_171908.1	1514	multidrug resistance-associated protein 5
chromosome 1	NC_003070.9	1073465	1075374	+	839276	TPR2	AT1G04130	NP_563702.1	360	Tetratricopeptide repeat (TPR)-like superfamily protein
chromosome 1	NC_003070.9	1075992	1080321	-	839272		AT1G04140	NP_849587.1	793	Transducin family protein / WD-40 repeat family protein
chromosome 1	NC_003070.9	1081208	1084246	-	839249		AT1G04150	NP_171911.1	1012	C2 calcium/lipid-binding plant phosphoribosyltransferase family protein
chromosome 1	NC_003070.9	1086495	1096146	+	839246	XIB	AT1G04160	NP_171912.2	1500	myosin XI B
chromosome 1	NC_003070.9	1097423	1099702	+	839238	EIF2 GAMMA	AT1G04170	NP_001320247.1	465	eukaryotic translation initiation factor 2 gamma subunit
chromosome 1	NC_003070.9	1104623	1105988	+	837024	YUC9	AT1G04180	NP_171914.1	421	YUCCA 9
chromosome 1	NC_003070.9	1106617	1108557	-	839442	TPR3	AT1G04190	NP_171915.1	328	Tetratricopeptide repeat (TPR)-like superfamily protein
chromosome 1	NC_003070.9	1109676	1113875	+	839439		AT1G04200	NP_171916.2	732	dyggve-melchior-clausen syndrome protein
chromosome 1	NC_003070.9	1114696	1119383	+	839441		AT1G04210	NP_171917.1	1112	Leucine-rich repeat protein kinase family protein
chromosome 1	NC_003070.9	1119853	1122483	-	839578	KCS2	AT1G04220	NP_171918.1	528	3-ketoacyl-CoA synthase 2
chromosome 1	NC_003070.9	1125576	1127828	+	839575		AT1G04230	NP_171919.3	325	rRNA-processing EFG1-like protein (DUF2361)
chromosome 1	NC_003070.9	1128564	1129619	-	839570	SHY2	AT1G04240	NP_001322162.1	289	AUX/IAA transcriptional regulator family protein
chromosome 1	NC_003070.9	1136382	1138340	+	839568	AXR3	AT1G04250	NP_171921.1	229	AUX/IAA transcriptional regulator family protein
chromosome 1	NC_003070.9	1140749	1141297	-	839565	MPI7	AT1G04260	NP_563704.1	182	CAMV movement protein interacting protein 7
chromosome 1	NC_003070.9	1141852	1142960	-	839564	RPS15	AT1G04270	NP_171923.1	152	cytosolic ribosomal protein S15
chromosome 1	NC_003070.9	1143643	1146541	-	839555		AT1G04280	NP_171924.2	534	P-loop containing nucleoside triphosphate hydrolases superfamily protein
chromosome 1	NC_003070.9	1147721	1148352	-	839552		AT1G04290	NP_563705.1	155	Thioesterase superfamily protein
chromosome 1	NC_003070.9	1148818	1153895	-	839551		AT1G04300	NP_001077455.1	1082	TRAF-like superfamily protein
chromosome 1	NC_003070.9	1155116	1157125	-	839549	ERS2	AT1G04310	NP_001323287.1	645	ethylene response sensor 2
chromosome 1	NC_003070.9	1161584	1161886	-	839548		AT1G04330	NP_171928.1	100	hypothetical protein AT1G04330
chromosome 1	NC_003070.9	1163345	1164737	-	839547		AT1G04340	NP_171929.1	159	HR-like lesion-inducing protein-like protein
chromosome 1	NC_003070.9	1165296	1166538	+	839542		AT1G04350	NP_171930.1	360	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
chromosome 1	NC_003070.9	1167507	1168652	-	839540		AT1G04360	NP_171931.1	381	RING/U-box superfamily protein
chromosome 1	NC_003070.9	1175177	1175578	+	839539	ERF14	AT1G04370	NP_171932.1	133	Ethylene-responsive element binding factor 14
chromosome 1	NC_003070.9	1177142	1178384	-	839535		AT1G04380	NP_171933.1	345	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
chromosome 1	NC_003070.9	1179678	1183615	-	839530		AT1G04390	NP_001318918.1	1002	BTB/POZ domain-containing protein
chromosome 1	NC_003070.9	1185719	1187901	-	839529	CRY2	AT1G04400	NP_171935.1	612	cryptochrome 2
chromosome 1	NC_003070.9	1189418	1191267	-	839527	c-NAD-MDH1	AT1G04410	NP_171936.1	332	Lactate/malate dehydrogenase family protein
chromosome 1	NC_003070.9	1191634	1193699	+	839524		AT1G04420	NP_171937.1	412	NAD(P)-linked oxidoreductase superfamily protein
chromosome 1	NC_003070.9	1198860	1201301	+	839522		AT1G04430	NP_001321096.1	623	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
chromosome 1	NC_003070.9	1202815	1205664	+	839520	CKL13	AT1G04440	NP_171939.1	468	casein kinase like 13
chromosome 1	NC_003070.9	1207338	1207862	+	28716121		AT1G04445	NP_001323187.1	174	C2H2-like zinc finger protein
chromosome 1	NC_003070.9	1209006	1209853	+	839513	RIC3	AT1G04450	NP_171940.1	220	ROP-interactive CRIB motif-containing protein 3
chromosome 1	NC_003070.9	1210269	1210622	+	28716124		AT1G04455	NP_001321428.1	117	hypothetical protein AT1G04455
chromosome 1	NC_003070.9	1211177	1214591	-	839512		AT1G04470	NP_171941.2	1035	hypothetical protein (DUF810)
chromosome 1	NC_003070.9	1216110	1217257	+	839511		AT1G04480	NP_563707.1	140	Ribosomal protein L14p/L23e family protein
chromosome 1	NC_003070.9	1218020	1219325	-	839509		AT1G04490	NP_001321665.1	401	hypothetical protein (DUF3527)
chromosome 1	NC_003070.9	1221757	1224235	-	839510		AT1G04500	NP_001318920.1	386	CCT motif family protein
chromosome 1	NC_003070.9	1226749	1230592	+	839503	MAC3A	AT1G04510	NP_001030958.1	523	MOS4-associated complex 3A
chromosome 1	NC_003070.9	1231852	1233787	+	839502	PDLP2	AT1G04520	NP_171946.2	307	plasmodesmata-located protein 2
chromosome 1	NC_003070.9	1234456	1235895	-	839500	TPR4	AT1G04530	NP_563709.1	310	Tetratricopeptide repeat (TPR)-like superfamily protein
chromosome 1	NC_003070.9	1237256	1239061	+	839498		AT1G04540	NP_171948.1	601	Calcium-dependent lipid-binding (CaLB domain) family protein
chromosome 1	NC_003070.9	1240582	1241810	+	839495	IAA12	AT1G04550	NP_171949.1	239	AUX/IAA transcriptional regulator family protein
chromosome 1	NC_003070.9	1242743	1243949	+	5007662		AT1G04555	NP_001077457.1	152	transmembrane protein
chromosome 1	NC_003070.9	1245070	1245888	+	839491		AT1G04560	NP_563710.1	186	AWPM-19-like family protein
chromosome 1	NC_003070.9	1246859	1248600	-	839486		AT1G04570	NP_171951.2	542	Major facilitator superfamily protein
chromosome 1	NC_003070.9	1252212	1257510	-	839488	AO4	AT1G04580	NP_563711.1	1337	aldehyde oxidase 4
chromosome 1	NC_003070.9	1258760	1261411	-	839484		AT1G04590	NP_849590.1	384	PPR containing-like protein
chromosome 1	NC_003070.9	1262123	1272376	+	839480	XIA	AT1G04600	NP_171954.1	1730	myosin XI A
chromosome 1	NC_003070.9	1279524	1281331	+	839474	YUC3	AT1G04610	NP_171955.1	437	YUCCA 3
chromosome 1	NC_003070.9	1282869	1286492	-	839472	HCAR	AT1G04620	NP_171956.2	462	coenzyme F420 hydrogenase family / dehydrogenase	 beta subunit family
chromosome 1	NC_003070.9	1287831	1289820	-	3766658		AT1G04625	NP_001154303.1	257	Polynucleotidyl transferase	 ribonuclease H-like superfamily protein
chromosome 1	NC_003070.9	1289921	1290986	-	839465	MEE4	AT1G04630	NP_171957.2	143	GRIM-19 protein
chromosome 1	NC_003070.9	1291350	1291805	+	839460	EMB1687	AT1G04635	NP_683274.1	151	ribonuclease P family protein / Rpp14 family protein
chromosome 1	NC_003070.9	1292541	1293248	+	839462	LIP2	AT1G04640	NP_171958.1	235	lipoyltransferase 2
chromosome 1	NC_003070.9	1293853	1294239	-	839459		AT1G04645	NP_563713.1	128	Plant self-incompatibility protein S1 family
chromosome 1	NC_003070.9	1294893	1298903	-	839457		AT1G04650	NP_171959.2	997	holliday junction resolvase
